symbol,trade_date,lastest_price,ths_option_code_option,ths_underlying_code_option,ths_maturity_date_option,option_type,strike_price,underlying_price,trading_days_left,tenor_bucket,T,call_price,put_price,F,log_moneyness,moneyness_bucket,standardised_residual,daily_mispricing_signal
HO2404-C-2300.CFE,2024-03-14,132.89999999999998,HO2404-C-2300,000016.SH,20240419,C,2300.0,2419.4364,24,ST,0.0991735537190082,132.89999999999998,11.3,2421.980818191525,-0.0516766023426034,PW,-0.5452309178425558,-0.0762086482410346
HO2404-P-2300.CFE,2024-03-14,11.3,HO2404-P-2300,000016.SH,20240419,P,2300.0,2419.4364,24,ST,0.0991735537190082,132.89999999999998,11.3,2421.980818191525,-0.0516766023426034,PW,-0.5452309178425558,-0.0762086482410346
HO2405-C-2300.CFE,2024-03-14,145.1,HO2405-C-2300,000016.SH,20240517,C,2300.0,2419.4364,41,MT,0.1694214876033057,145.1,21.1,2424.475541874649,-0.0527061066724152,PW,0.3128197402302901,0.1619545737922671
HO2405-P-2300.CFE,2024-03-14,21.1,HO2405-P-2300,000016.SH,20240517,P,2300.0,2419.4364,41,MT,0.1694214876033057,145.1,21.1,2424.475541874649,-0.0527061066724152,PW,0.3128197402302901,0.1619545737922671
HO2406-C-2300.CFE,2024-03-14,149.2,HO2406-C-2300,000016.SH,20240621,C,2300.0,2419.4364,65,LT,0.268595041322314,149.2,39.6,2410.602411215688,-0.0469675564919104,ATM,0.0114406787319514,0.390311208534739
HO2406-P-2300.CFE,2024-03-14,39.6,HO2406-P-2300,000016.SH,20240621,P,2300.0,2419.4364,65,LT,0.268595041322314,149.2,39.6,2410.602411215688,-0.0469675564919104,ATM,0.0114406787319514,0.390311208534739
HO2404-C-2325.CFE,2024-03-14,112.4,HO2404-C-2325,000016.SH,20240419,C,2325.0,2419.4364,24,ST,0.0991735537190082,112.4,15.4,2421.980818191525,-0.0408656862383878,ATM,-0.0344248282064185,0.2051627947719959
HO2404-P-2325.CFE,2024-03-14,15.4,HO2404-P-2325,000016.SH,20240419,P,2325.0,2419.4364,24,ST,0.0991735537190082,112.4,15.4,2421.980818191525,-0.0408656862383878,ATM,-0.0344248282064185,0.2051627947719959
HO2405-C-2325.CFE,2024-03-14,126.5,HO2405-C-2325,000016.SH,20240517,C,2325.0,2419.4364,41,MT,0.1694214876033057,126.5,27.2,2424.475541874649,-0.0418951905681996,ATM,0.2143905849334086,0.250487992813707
HO2405-P-2325.CFE,2024-03-14,27.2,HO2405-P-2325,000016.SH,20240517,P,2325.0,2419.4364,41,MT,0.1694214876033057,126.5,27.2,2424.475541874649,-0.0418951905681996,ATM,0.2143905849334086,0.250487992813707
HO2404-C-2350.CFE,2024-03-14,93.0,HO2404-C-2350,000016.SH,20240419,C,2350.0,2419.4364,24,ST,0.0991735537190082,93.0,21.2,2421.980818191525,-0.0301703971216398,ATM,-0.1328883867768999,0.2581338996320976
HO2404-P-2350.CFE,2024-03-14,21.2,HO2404-P-2350,000016.SH,20240419,P,2350.0,2419.4364,24,ST,0.0991735537190082,93.0,21.2,2421.980818191525,-0.0301703971216398,ATM,-0.1328883867768999,0.2581338996320976
HO2405-C-2350.CFE,2024-03-14,109.3,HO2405-C-2350,000016.SH,20240517,C,2350.0,2419.4364,41,MT,0.1694214876033057,109.3,35.099999999999994,2424.475541874649,-0.0311999014514516,ATM,0.2239509743373983,0.289637546186394
HO2405-P-2350.CFE,2024-03-14,35.099999999999994,HO2405-P-2350,000016.SH,20240517,P,2350.0,2419.4364,41,MT,0.1694214876033057,109.3,35.099999999999994,2424.475541874649,-0.0311999014514516,ATM,0.2239509743373983,0.289637546186394
HO2406-C-2350.CFE,2024-03-14,117.5,HO2406-C-2350,000016.SH,20240621,C,2350.0,2419.4364,65,LT,0.268595041322314,117.5,57.1,2410.602411215688,-0.0254613512709468,ATM,0.6233598120015469,0.5034271032161616
HO2406-P-2350.CFE,2024-03-14,57.1,HO2406-P-2350,000016.SH,20240621,P,2350.0,2419.4364,65,LT,0.268595041322314,117.5,57.1,2410.602411215688,-0.0254613512709468,ATM,0.6233598120015469,0.5034271032161616
HO2404-C-2375.CFE,2024-03-14,75.6,HO2404-C-2375,000016.SH,20240419,C,2375.0,2419.4364,24,ST,0.0991735537190082,75.6,28.8,2421.980818191525,-0.0195882877911029,ATM,0.4650168239087129,0.2445039762966877
HO2404-P-2375.CFE,2024-03-14,28.8,HO2404-P-2375,000016.SH,20240419,P,2375.0,2419.4364,24,ST,0.0991735537190082,75.6,28.8,2421.980818191525,-0.0195882877911029,ATM,0.4650168239087129,0.2445039762966877
HO2405-C-2375.CFE,2024-03-14,93.5,HO2405-C-2375,000016.SH,20240517,C,2375.0,2419.4364,41,MT,0.1694214876033057,93.5,44.2,2424.475541874649,-0.0206177921209147,ATM,0.1585752405520839,0.3377281435443806
HO2405-P-2375.CFE,2024-03-14,44.2,HO2405-P-2375,000016.SH,20240517,P,2375.0,2419.4364,41,MT,0.1694214876033057,93.5,44.2,2424.475541874649,-0.0206177921209147,ATM,0.1585752405520839,0.3377281435443806
HO2404-C-2400.CFE,2024-03-14,60.8,HO2404-C-2400,000016.SH,20240419,C,2400.0,2419.4364,24,ST,0.0991735537190082,60.8,38.5,2421.980818191525,-0.0091169879238075,ATM,1.9626062014506105,0.8763906005991738
HO2404-P-2400.CFE,2024-03-14,38.5,HO2404-P-2400,000016.SH,20240419,P,2400.0,2419.4364,24,ST,0.0991735537190082,60.8,38.5,2421.980818191525,-0.0091169879238075,ATM,1.9626062014506105,0.8763906005991738
HO2405-C-2400.CFE,2024-03-14,79.4,HO2405-C-2400,000016.SH,20240517,C,2400.0,2419.4364,41,MT,0.1694214876033057,79.4,54.900000000000006,2424.475541874649,-0.0101464922536193,ATM,0.3241711501734254,0.4462649166316102
HO2405-P-2400.CFE,2024-03-14,54.900000000000006,HO2405-P-2400,000016.SH,20240517,P,2400.0,2419.4364,41,MT,0.1694214876033057,79.4,54.900000000000006,2424.475541874649,-0.0101464922536193,ATM,0.3241711501734254,0.4462649166316102
HO2406-C-2400.CFE,2024-03-14,90.8,HO2406-C-2400,000016.SH,20240621,C,2400.0,2419.4364,65,LT,0.268595041322314,90.8,79.9,2410.602411215688,-0.0044079420731144,ATM,0.9144798989026798,0.3485880400490058
HO2406-P-2400.CFE,2024-03-14,79.9,HO2406-P-2400,000016.SH,20240621,P,2400.0,2419.4364,65,LT,0.268595041322314,90.8,79.9,2410.602411215688,-0.0044079420731144,ATM,0.9144798989026798,0.3485880400490058
HO2404-C-2425.CFE,2024-03-14,47.7,HO2404-C-2425,000016.SH,20240419,C,2425.0,2419.4364,24,ST,0.0991735537190082,47.7,50.5,2421.980818191525,0.001245799111739,ATM,1.998364092026011,0.9005251398610179
HO2404-P-2425.CFE,2024-03-14,50.5,HO2404-P-2425,000016.SH,20240419,P,2425.0,2419.4364,24,ST,0.0991735537190082,47.7,50.5,2421.980818191525,0.001245799111739,ATM,1.998364092026011,0.9005251398610179
HO2405-C-2425.CFE,2024-03-14,66.80000000000001,HO2405-C-2425,000016.SH,20240517,C,2425.0,2419.4364,41,MT,0.1694214876033057,66.80000000000001,67.1,2424.475541874649,0.0002162947819271,ATM,0.3855664019505641,0.1733514064333326
HO2405-P-2425.CFE,2024-03-14,67.1,HO2405-P-2425,000016.SH,20240517,P,2425.0,2419.4364,41,MT,0.1694214876033057,66.80000000000001,67.1,2424.475541874649,0.0002162947819271,ATM,0.3855664019505641,0.1733514064333326
HO2404-C-2450.CFE,2024-03-14,36.3,HO2404-C-2450,000016.SH,20240419,C,2450.0,2419.4364,24,ST,0.0991735537190082,36.3,64.4,2421.980818191525,0.0115022992789281,ATM,0.5618424507880029,0.1959010679075424
HO2404-P-2450.CFE,2024-03-14,64.4,HO2404-P-2450,000016.SH,20240419,P,2450.0,2419.4364,24,ST,0.0991735537190082,36.3,64.4,2421.980818191525,0.0115022992789281,ATM,0.5618424507880029,0.1959010679075424
HO2405-C-2450.CFE,2024-03-14,55.3,HO2405-C-2450,000016.SH,20240517,C,2450.0,2419.4364,41,MT,0.1694214876033057,55.3,80.80000000000001,2424.475541874649,0.0104727949491163,ATM,-0.1757085904334624,0.0684813961168836
HO2405-P-2450.CFE,2024-03-14,80.80000000000001,HO2405-P-2450,000016.SH,20240517,P,2450.0,2419.4364,41,MT,0.1694214876033057,55.3,80.80000000000001,2424.475541874649,0.0104727949491163,ATM,-0.1757085904334624,0.0684813961168836
HO2406-C-2450.CFE,2024-03-14,69.0,HO2406-C-2450,000016.SH,20240621,C,2450.0,2419.4364,65,LT,0.268595041322314,69.0,108.2,2410.602411215688,0.016211345129621,ATM,0.7579165392404884,0.2761213973301878
HO2406-P-2450.CFE,2024-03-14,108.2,HO2406-P-2450,000016.SH,20240621,P,2450.0,2419.4364,65,LT,0.268595041322314,69.0,108.2,2410.602411215688,0.016211345129621,ATM,0.7579165392404884,0.2761213973301878
HO2404-C-2475.CFE,2024-03-14,27.3,HO2404-C-2475,000016.SH,20240419,C,2475.0,2419.4364,24,ST,0.0991735537190082,27.3,80.6,2421.980818191525,0.0216546707429461,ATM,-0.5405511410917456,-0.1587763234252576
HO2404-P-2475.CFE,2024-03-14,80.6,HO2404-P-2475,000016.SH,20240419,P,2475.0,2419.4364,24,ST,0.0991735537190082,27.3,80.6,2421.980818191525,0.0216546707429461,ATM,-0.5405511410917456,-0.1587763234252576
HO2405-C-2475.CFE,2024-03-14,45.8,HO2405-C-2475,000016.SH,20240517,C,2475.0,2419.4364,41,MT,0.1694214876033057,45.8,96.1,2424.475541874649,0.0206251664131342,ATM,-0.0924260002035223,0.0568863364738473
HO2405-P-2475.CFE,2024-03-14,96.1,HO2405-P-2475,000016.SH,20240517,P,2475.0,2419.4364,41,MT,0.1694214876033057,45.8,96.1,2424.475541874649,0.0206251664131342,ATM,-0.0924260002035223,0.0568863364738473
HO2404-C-2500.CFE,2024-03-14,20.9,HO2404-C-2500,000016.SH,20240419,C,2500.0,2419.4364,24,ST,0.0991735537190082,20.9,98.8,2421.980818191525,0.0317050065964475,ATM,-0.1218095174270174,0.1335670718509382
HO2404-P-2500.CFE,2024-03-14,98.8,HO2404-P-2500,000016.SH,20240419,P,2500.0,2419.4364,24,ST,0.0991735537190082,20.9,98.8,2421.980818191525,0.0317050065964475,ATM,-0.1218095174270174,0.1335670718509382
HO2405-C-2500.CFE,2024-03-14,37.7,HO2405-C-2500,000016.SH,20240517,C,2500.0,2419.4364,41,MT,0.1694214876033057,37.7,112.9,2424.475541874649,0.0306755022666358,ATM,-0.0293567622661368,-0.1211176264872726
HO2405-P-2500.CFE,2024-03-14,112.9,HO2405-P-2500,000016.SH,20240517,P,2500.0,2419.4364,41,MT,0.1694214876033057,37.7,112.9,2424.475541874649,0.0306755022666358,ATM,-0.0293567622661368,-0.1211176264872726
HO2404-C-2550.CFE,2024-03-14,11.2,HO2404-C-2550,000016.SH,20240419,C,2550.0,2419.4364,24,ST,0.0991735537190082,11.2,139.10000000000002,2421.980818191525,0.0515076338926272,CW,-1.5883293166187915,-0.9000195963428367
HO2404-P-2550.CFE,2024-03-14,139.10000000000002,HO2404-P-2550,000016.SH,20240419,P,2550.0,2419.4364,24,ST,0.0991735537190082,11.2,139.10000000000002,2421.980818191525,0.0515076338926272,CW,-1.5883293166187915,-0.9000195963428367
HO2405-C-2550.CFE,2024-03-14,24.9,HO2405-C-2550,000016.SH,20240517,C,2550.0,2419.4364,41,MT,0.1694214876033057,24.9,150.2,2424.475541874649,0.0504781295628155,CW,-0.3989011790226998,-0.2597750701756081
HO2405-P-2550.CFE,2024-03-14,150.2,HO2405-P-2550,000016.SH,20240517,P,2550.0,2419.4364,41,MT,0.1694214876033057,24.9,150.2,2424.475541874649,0.0504781295628155,CW,-0.3989011790226998,-0.2597750701756081
HO2404-C-2600.CFE,2024-03-14,6.6,HO2404-C-2600,000016.SH,20240419,C,2600.0,2419.4364,24,ST,0.0991735537190082,6.6,184.1,2421.980818191525,0.070925719749729,CW,0.6725041108596511,0.0924109984321284
HO2404-P-2600.CFE,2024-03-14,184.1,HO2404-P-2600,000016.SH,20240419,P,2600.0,2419.4364,24,ST,0.0991735537190082,6.6,184.1,2421.980818191525,0.070925719749729,CW,0.6725041108596511,0.0924109984321284
HO2405-C-2600.CFE,2024-03-14,16.2,HO2405-C-2600,000016.SH,20240517,C,2600.0,2419.4364,41,MT,0.1694214876033057,16.2,191.1,2424.475541874649,0.0698962154199171,CW,-0.6374834890116486,-0.1434376685947744
HO2405-P-2600.CFE,2024-03-14,191.1,HO2405-P-2600,000016.SH,20240517,P,2600.0,2419.4364,41,MT,0.1694214876033057,16.2,191.1,2424.475541874649,0.0698962154199171,CW,-0.6374834890116486,-0.1434376685947744
HO2406-C-2600.CFE,2024-03-14,29.9,HO2406-C-2600,000016.SH,20240621,C,2600.0,2419.4364,65,LT,0.268595041322314,29.9,217.8,2410.602411215688,0.0756347656004219,CW,-0.0297088085769262,-0.05385090911599
HO2406-P-2600.CFE,2024-03-14,217.8,HO2406-P-2600,000016.SH,20240621,P,2600.0,2419.4364,65,LT,0.268595041322314,29.9,217.8,2410.602411215688,0.0756347656004219,CW,-0.0297088085769262,-0.05385090911599
HO2404-C-2650.CFE,2024-03-14,3.4000000000000004,HO2404-C-2650,000016.SH,20240419,C,2650.0,2419.4364,24,ST,0.0991735537190082,3.4000000000000004,231.3,2421.980818191525,0.0899739147204234,CW,-0.1004939940256465,-0.4504304982519922
HO2404-P-2650.CFE,2024-03-14,231.3,HO2404-P-2650,000016.SH,20240419,P,2650.0,2419.4364,24,ST,0.0991735537190082,3.4000000000000004,231.3,2421.980818191525,0.0899739147204234,CW,-0.1004939940256465,-0.4504304982519922
HO2405-C-2700.CFE,2024-03-14,7.1,HO2405-C-2700,000016.SH,20240517,C,2700.0,2419.4364,41,MT,0.1694214876033057,7.1,281.3,2424.475541874649,0.1076365434027641,CW,0.5857599296370078,0.3669650885112031
HO2405-P-2700.CFE,2024-03-14,281.3,HO2405-P-2700,000016.SH,20240517,P,2700.0,2419.4364,41,MT,0.1694214876033057,7.1,281.3,2424.475541874649,0.1076365434027641,CW,0.5857599296370078,0.3669650885112031
HO2406-C-2700.CFE,2024-03-14,18.6,HO2406-C-2700,000016.SH,20240621,C,2700.0,2419.4364,65,LT,0.268595041322314,18.6,305.3,2410.602411215688,0.1133750935832689,CW,0.4961631627880653,0.3233667247290372
HO2406-P-2700.CFE,2024-03-14,305.3,HO2406-P-2700,000016.SH,20240621,P,2700.0,2419.4364,65,LT,0.268595041322314,18.6,305.3,2410.602411215688,0.1133750935832689,CW,0.4961631627880653,0.3233667247290372
HO2406-C-2800.CFE,2024-03-14,11.2,HO2406-C-2800,000016.SH,20240621,C,2800.0,2419.4364,65,LT,0.268595041322314,11.2,398.0,2410.6024112156874,0.1497427377541439,CW,-1.9860070378905883,-1.2831712813507177
HO2406-P-2800.CFE,2024-03-14,398.0,HO2406-P-2800,000016.SH,20240621,P,2800.0,2419.4364,65,LT,0.268595041322314,11.2,398.0,2410.6024112156874,0.1497427377541439,CW,-1.9860070378905883,-1.2831712813507177
HO2406-C-2900.CFE,2024-03-14,8.1,HO2406-C-2900,000016.SH,20240621,C,2900.0,2419.4364,65,LT,0.268595041322314,8.1,493.9,2410.602411215688,0.1848340575654138,DCW,-0.7621898364481013,-0.6814534053068336
HO2406-P-2900.CFE,2024-03-14,493.9,HO2406-P-2900,000016.SH,20240621,P,2900.0,2419.4364,65,LT,0.268595041322314,8.1,493.9,2410.602411215688,0.1848340575654138,DCW,-0.7621898364481013,-0.6814534053068336
HO2406-C-3000.CFE,2024-03-14,6.4,HO2406-C-3000,000016.SH,20240621,C,3000.0,2419.4364,65,LT,0.268595041322314,6.4,591.1,2410.602411215688,0.2187356092410951,DCW,1.3780653953829458,1.1787966812588848
HO2406-P-3000.CFE,2024-03-14,591.1,HO2406-P-3000,000016.SH,20240621,P,3000.0,2419.4364,65,LT,0.268595041322314,6.4,591.1,2410.602411215688,0.2187356092410951,DCW,1.3780653953829458,1.1787966812588848
HO2404-C-2000.CFE,2024-03-15,423.8,HO2404-C-2000,000016.SH,20240419,C,2000.0,2419.5105,23,ST,0.0950413223140495,423.8,,2424.253489036057,-0.1923764568644136,DPW,0.0070411802759201,1.673999323274311
HO2404-C-2025.CFE,2024-03-15,399.0,HO2404-C-2025,000016.SH,20240419,C,2025.0,2419.5105,23,ST,0.0950413223140495,399.0,,2424.253489036057,-0.1799539368658564,DPW,1.1854060636649155,-1.1163675771114068
HO2404-C-2050.CFE,2024-03-15,374.1,HO2404-C-2050,000016.SH,20240419,C,2050.0,2419.5105,23,ST,0.0950413223140495,374.1,0.7,2424.253489036058,-0.1676838442740424,DPW,-0.0011183405244307,0.1428755045713389
HO2404-P-2050.CFE,2024-03-15,0.7,HO2404-P-2050,000016.SH,20240419,P,2050.0,2419.5105,23,ST,0.0950413223140495,374.1,0.7,2424.253489036058,-0.1676838442740424,DPW,-0.0011183405244307,0.1428755045713389
HO2404-C-2100.CFE,2024-03-15,324.5,HO2404-C-2100,000016.SH,20240419,C,2100.0,2419.5105,23,ST,0.0950413223140495,324.5,1.0,2424.253489036058,-0.1435862926949819,PW,-0.2883875720203231,0.0877160409865843
HO2404-P-2100.CFE,2024-03-15,1.0,HO2404-P-2100,000016.SH,20240419,P,2100.0,2419.5105,23,ST,0.0950413223140495,324.5,1.0,2424.253489036058,-0.1435862926949819,PW,-0.2883875720203231,0.0877160409865843
HO2404-C-2125.CFE,2024-03-15,299.70000000000005,HO2404-C-2125,000016.SH,20240419,C,2125.0,2419.5105,23,ST,0.0950413223140495,299.70000000000005,1.2,2424.253489036058,-0.1317518350479791,PW,-1.1298801998511732,-1.5760409073955357
HO2404-P-2125.CFE,2024-03-15,1.2,HO2404-P-2125,000016.SH,20240419,P,2125.0,2419.5105,23,ST,0.0950413223140495,299.70000000000005,1.2,2424.253489036058,-0.1317518350479791,PW,-1.1298801998511732,-1.968194909625536
HO2405-C-2125.CFE,2024-03-15,302.5,HO2405-C-2125,000016.SH,20240517,C,2125.0,2419.5105,40,MT,0.1652892561983471,302.5,2.4000000000000004,2427.145687306308,-0.1329441502987985,PW,-0.0789011352762074,-0.3623783862850209
HO2405-P-2125.CFE,2024-03-15,2.4000000000000004,HO2405-P-2125,000016.SH,20240517,P,2125.0,2419.5105,40,MT,0.1652892561983471,302.5,2.4000000000000004,2427.145687306308,-0.1329441502987985,PW,-0.0789011352762074,-0.3623783862850209
HO2404-C-2150.CFE,2024-03-15,275.2,HO2404-C-2150,000016.SH,20240419,C,2150.0,2419.5105,23,ST,0.0950413223140495,275.2,1.7000000000000002,2424.253489036057,-0.1200557952847874,PW,0.0256477220689678,-1.0639392068312274
HO2404-P-2150.CFE,2024-03-15,1.7000000000000002,HO2404-P-2150,000016.SH,20240419,P,2150.0,2419.5105,23,ST,0.0950413223140495,275.2,1.7000000000000002,2424.253489036057,-0.1200557952847874,PW,0.0256477220689678,-1.0639392068312274
HO2405-C-2150.CFE,2024-03-15,278.3,HO2405-C-2150,000016.SH,20240517,C,2150.0,2419.5105,40,MT,0.1652892561983471,278.3,3.2,2427.145687306308,-0.1212481105356072,PW,-0.7107212780392315,0.0196831696892407
HO2405-P-2150.CFE,2024-03-15,3.2,HO2405-P-2150,000016.SH,20240517,P,2150.0,2419.5105,40,MT,0.1652892561983471,278.3,3.2,2427.145687306308,-0.1212481105356072,PW,-0.7107212780392315,0.0196831696892407
HO2405-C-2175.CFE,2024-03-15,254.8,HO2405-C-2175,000016.SH,20240517,C,2175.0,2419.5105,40,MT,0.1652892561983471,254.8,4.3,2427.145687306308,-0.1096872881345311,PW,0.1220161708940733,-0.4656745372592761
HO2405-P-2175.CFE,2024-03-15,4.3,HO2405-P-2175,000016.SH,20240517,P,2175.0,2419.5105,40,MT,0.1652892561983471,254.8,4.3,2427.145687306308,-0.1096872881345311,PW,0.1220161708940733,-0.4656745372592761
HO2405-C-2200.CFE,2024-03-15,231.7,HO2405-C-2200,000016.SH,20240517,C,2200.0,2419.5105,40,MT,0.1652892561983471,231.7,5.9,2427.1456873063084,-0.0982585923109086,PW,0.4814242913693357,0.1994127956429777
HO2405-P-2200.CFE,2024-03-15,5.9,HO2405-P-2200,000016.SH,20240517,P,2200.0,2419.5105,40,MT,0.1652892561983471,231.7,5.9,2427.1456873063084,-0.0982585923109086,PW,0.4814242913693357,0.1994127956429777
HO2404-C-2225.CFE,2024-03-15,202.4,HO2404-C-2225,000016.SH,20240419,C,2225.0,2419.5105,23,ST,0.0950413223140495,202.4,3.5,2424.253489036058,-0.0857667218061556,PW,0.1631467734635065,-0.2818649188135843
HO2404-P-2225.CFE,2024-03-15,3.5,HO2404-P-2225,000016.SH,20240419,P,2225.0,2419.5105,23,ST,0.0950413223140495,202.4,3.5,2424.253489036058,-0.0857667218061556,PW,0.1631467734635065,-0.2818649188135843
HO2405-C-2225.CFE,2024-03-15,208.7,HO2405-C-2225,000016.SH,20240517,C,2225.0,2419.5105,40,MT,0.1652892561983471,208.7,8.1,2427.1456873063084,-0.0869590370569753,PW,-0.2468104903974639,-0.3147887955176158
HO2405-P-2225.CFE,2024-03-15,8.1,HO2405-P-2225,000016.SH,20240517,P,2225.0,2419.5105,40,MT,0.1652892561983471,208.7,8.1,2427.1456873063084,-0.0869590370569753,PW,-0.2468104903974639,-0.3147887955176158
HO2404-C-2250.CFE,2024-03-15,178.8,HO2404-C-2250,000016.SH,20240419,C,2250.0,2419.5105,23,ST,0.0950413223140495,178.8,4.8,2424.253489036058,-0.0745934212080305,PW,0.2038219825426727,-0.1384768107643223
HO2404-P-2250.CFE,2024-03-15,4.8,HO2404-P-2250,000016.SH,20240419,P,2250.0,2419.5105,23,ST,0.0950413223140495,178.8,4.8,2424.253489036058,-0.0745934212080305,PW,0.2038219825426727,-0.1384768107643223
HO2405-C-2250.CFE,2024-03-15,186.9,HO2405-C-2250,000016.SH,20240517,C,2250.0,2419.5105,40,MT,0.1652892561983471,186.9,11.0,2427.145687306308,-0.0757857364588498,PW,0.0803151695835289,0.1047836225933385
HO2405-P-2250.CFE,2024-03-15,11.0,HO2405-P-2250,000016.SH,20240517,P,2250.0,2419.5105,40,MT,0.1652892561983471,186.9,11.0,2427.145687306308,-0.0757857364588498,PW,0.0803151695835289,0.1047836225933385
HO2404-C-2275.CFE,2024-03-15,155.7,HO2404-C-2275,000016.SH,20240419,C,2275.0,2419.5105,23,ST,0.0950413223140495,155.7,6.8,2424.253489036057,-0.0635435850214451,PW,-0.0083150773223818,0.1136547052646621
HO2404-P-2275.CFE,2024-03-15,6.8,HO2404-P-2275,000016.SH,20240419,P,2275.0,2419.5105,23,ST,0.0950413223140495,155.7,6.8,2424.253489036057,-0.0635435850214451,PW,-0.0083150773223818,0.1136547052646621
HO2405-C-2275.CFE,2024-03-15,166.0,HO2405-C-2275,000016.SH,20240517,C,2275.0,2419.5105,40,MT,0.1652892561983471,166.0,14.7,2427.145687306308,-0.0647359002722649,PW,0.3527216327673961,0.2583779000906941
HO2405-P-2275.CFE,2024-03-15,14.7,HO2405-P-2275,000016.SH,20240517,P,2275.0,2419.5105,40,MT,0.1652892561983471,166.0,14.7,2427.145687306308,-0.0647359002722649,PW,0.3527216327673961,0.2583779000906941
HO2404-C-2300.CFE,2024-03-15,133.5,HO2404-C-2300,000016.SH,20240419,C,2300.0,2419.5105,23,ST,0.0950413223140495,133.5,9.8,2424.253489036058,-0.0526145144892552,PW,-0.0398021428433271,0.2896210018464913
HO2404-P-2300.CFE,2024-03-15,9.8,HO2404-P-2300,000016.SH,20240419,P,2300.0,2419.5105,23,ST,0.0950413223140495,133.5,9.8,2424.253489036058,-0.0526145144892552,PW,-0.0398021428433271,0.2896210018464913
HO2405-C-2300.CFE,2024-03-15,145.7,HO2405-C-2300,000016.SH,20240517,C,2300.0,2419.5105,40,MT,0.1652892561983471,145.7,19.4,2427.145687306308,-0.0538068297400746,PW,0.0384094886246172,0.1969222712001006
HO2405-P-2300.CFE,2024-03-15,19.4,HO2405-P-2300,000016.SH,20240517,P,2300.0,2419.5105,40,MT,0.1652892561983471,145.7,19.4,2427.145687306308,-0.0538068297400746,PW,0.0384094886246172,0.1969222712001006
HO2404-C-2325.CFE,2024-03-15,112.8,HO2404-C-2325,000016.SH,20240419,C,2325.0,2419.5105,23,ST,0.0950413223140495,112.8,13.6,2424.253489036058,-0.0418035983850395,ATM,0.4984459334641231,0.384446701934695
HO2404-P-2325.CFE,2024-03-15,13.6,HO2404-P-2325,000016.SH,20240419,P,2325.0,2419.5105,23,ST,0.0950413223140495,112.8,13.6,2424.253489036058,-0.0418035983850395,ATM,0.4984459334641231,0.384446701934695
HO2405-C-2325.CFE,2024-03-15,126.8,HO2405-C-2325,000016.SH,20240517,C,2325.0,2419.5105,40,MT,0.1652892561983471,126.8,25.4,2427.1456873063084,-0.0429959136358591,ATM,0.0215432548547525,0.1585660734836321
HO2405-P-2325.CFE,2024-03-15,25.4,HO2405-P-2325,000016.SH,20240517,P,2325.0,2419.5105,40,MT,0.1652892561983471,126.8,25.4,2427.1456873063084,-0.0429959136358591,ATM,0.0215432548547525,0.1585660734836321
HO2404-C-2350.CFE,2024-03-15,93.0,HO2404-C-2350,000016.SH,20240419,C,2350.0,2419.5105,23,ST,0.0950413223140495,93.0,18.8,2424.253489036058,-0.0311083092682916,ATM,0.0498775026506815,0.1600637441496066
HO2404-P-2350.CFE,2024-03-15,18.8,HO2404-P-2350,000016.SH,20240419,P,2350.0,2419.5105,23,ST,0.0950413223140495,93.0,18.8,2424.253489036058,-0.0311083092682916,ATM,0.0498775026506815,0.1600637441496066
